,main_galaxy,original_galaxy_gift,tech_level,consume_rate,owned_galaxy,owned_galaxy_num,owned_resource,civi_type,original_type,changing_type_times,back_type_times,malthusian_trap,out_resource_gala_num,extinct,original_turn,extinct_turn,living_turn,technology_explosion_times,reporting_self_times,reporting_others_times,galaxy_travel_times,galaxy_successful_times,taken_without_civi_times,coummunicate_times,direct_attacker_times,direct_attacked_times,direct_war_times,victory_better_times,victory_worse_times,lose_better_times,lose_worse_times,dark_forest_attacker,dark_forest_successful_attacker,dark_forest_attacked,dark_forest_survive_attacked,taken_merge_times,disasters_num,sign
524,18 47,1,0.5759167072383797,0.00015287532307204106,{},0,0,attack,attack,0,0,1,1,resource_out,87,87,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
525,29 49,5,0.5960176038290445,6.720092028053437e-05,{},0,0,attack,hide,1,0,1,1,resource_out,87,87,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p
526,30 52,2,8196.57987838218,3951267859.6440344,{},0,0,attack,hide,1,0,1,95,resource_out,87,149,63,4,0,0,102,102,97,0,0,3,3,0,0,0,3,0,0,0,0,0,0,","
527,96 47,2,2497.788377649996,1.710126510003564e-26,"{'96 47': 2, '96 46': 1, '96 45': 0, '95 45': 1, '95 44': 0, '94 45': 6.853114159534874, '93 45': 0, '92 45': 0, '92 44': 0, '92 43': 0, '94 44': 1, '91 43': 0, '91 45': 0, '92 42': 0, '94 46': 7.211358461276398, '90 43': 0, '91 44': 1, '93 44': 1, '93 46': 0, '93 47': 0, '92 46': 1, '90 42': 0, '94 47': 4.348633296512802, '90 45': 3.215285109625425, '92 41': 0, '91 42': 0, '90 44': 0, '89 43': 0, '93 43': 1, '94 48': 1, '89 44': 0, '93 41': 0, '91 46': 1, '88 43': 1, '90 41': 14.256648352469197, '89 45': 2, '93 42': 0, '90 46': 1, '91 41': 1, '93 40': 2, '88 42': 1, '93 39': 3, '96 44': -306974698164.2266}",43,-306573625750.4204,hide,hide,0,0,0,43,nan,87,0,63,3,0,0,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,|
528,96 83,3,2.708145816428376,1.6514885905741632e-17,{},0,0,attack,communicate,1,0,1,0,resource_out,87,95,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
529,13 53,3,0.8462374359574066,0.0001431280135759375,{},0,0,attack,communicate,1,0,1,1,resource_out,88,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.
530,32 54,1,2.572788530504556,4.2338088157871584e-27,{},0,0,attack,hide,1,0,1,0,resource_out,88,103,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
531,64 87,3,0.3746422324543259,6.983868256130417e-05,{},0,0,attack,attack,0,0,1,1,resource_out,88,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p
532,73 21,1,2.986794970393985,2.2259154491235303e-12,{},0,0,attack,attack,0,0,1,0,resource_out,88,93,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
533,73 99,4,0.5875423708968756,9.27672699800431e-05,{},0,0,attack,hide,1,0,1,1,resource_out,88,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
534,81 98,4,0.3784660092448439,6.0709820901369597e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,88,88,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
535,51 93,3,0.4811312508830858,2.0237457994799717e-12,{},0,0,attack,communicate,1,0,1,0,resource_out,89,93,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
536,60 85,2,0.3722611642645289,0.00024471775889813583,{},0,0,attack,attack,0,0,1,1,resource_out,89,89,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
537,68 86,2,0.7534140321978468,0.0001498504538192866,{},0,0,attack,attack,0,0,1,0,resource_out,89,89,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
538,3 99,2,2110.8461315037366,9.61968641518139e-26,"{'3 99': 2, '2 99': 0, '2 98': 0, '1 99': 1, '3 98': 2, '4 98': 2.9722474070767286, '3 97': 0, '3 96': 1, '4 99': 0, '0 99': 2, '3 95': 1, '2 97': 4.204254113750877, '3 94': 0, '4 97': 1, '5 98': 2, '1 98': 1, '4 94': 0, '4 96': 0, '4 95': 1, '5 97': 1, '5 99': 1, '5 96': 0, '6 98': 6.987351816264105, '1 97': 0, '3 93': 1, '3 92': 0, '0 98': 0, '2 96': 0, '5 95': 0, '2 92': 0, '2 95': 0, '7 98': 1, '2 93': 1, '7 97': 2, '5 94': 0, '2 94': 0, '6 99': 0, '0 97': 0, '6 97': 0, '8 98': 1, '4 93': 2, '0 96': 2, '1 96': 2.7891756893684723, '4 92': 1, '1 94': 1, '6 94': 0, '8 97': 1, '1 95': 1, '0 95': 1, '6 96': 0, '9 98': 0, '1 92': 2, '0 94': 0, '8 99': 0, '0 93': 1, '7 99': 1, '1 93': 3, '1 91': 0, '9 97': 0, '9 99': 688.9271424727606, '2 91': 1, '5 93': 1, '5 92': 0}",63,425719002.5479798,attack,attack,0,0,0,8,nan,90,0,60,6,0,0,75,70,69,0,1,0,1,1,0,0,0,16,0,0,0,0,0,o
539,12 33,1,0.3125750406660674,5.855291003927903e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,90,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d
540,65 10,3,0.678946822696346,0.00011616418280625042,{},0,0,attack,communicate,1,0,1,1,resource_out,90,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
541,85 45,1,0.4283357700711514,3.7749204982865455e-07,{},0,0,attack,attack,0,0,1,0,resource_out,90,91,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
542,21 57,5,2.2039219777617305,6.502329945446321e-25,{},0,0,attack,communicate,1,0,1,0,resource_out,91,103,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
543,73 55,4,0.6853111090378348,0.00010598896602573732,{},0,0,attack,hide,1,0,1,1,resource_out,91,91,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.
544,13 43,1,1.7686105213863788,8.593461645268451e-11,{},0,0,attack,attack,0,0,1,0,resource_out,92,96,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
545,58 17,2,2025.9009627491314,6.054847678326819e-20,"{'58 17': 2, '58 18': 3, '58 19': 1, '57 17': 0, '59 19': 1, '59 20': 1, '57 19': 0, '58 20': 1, '57 18': 0, '58 21': 0, '57 16': 0, '56 16': 2, '57 15': 0, '56 19': 0, '58 15': 1, '57 20': 0, '59 17': 3, '60 20': 0, '60 19': 0, '55 19': 1, '59 18': 1, '56 15': 1, '56 20': 1, '56 17': 3, '54 19': 0, '58 22': 0, '57 22': 0, '57 21': 0, '56 18': 0, '59 21': 1, '55 18': 0, '60 21': 1, '54 18': 0, '55 20': 1, '56 21': 0, '55 21': 3.3377883674903304, '61 20': 1, '54 17': 0, '57 23': 1, '58 23': 0, '55 17': 1, '61 21': 1, '59 22': 27.88628710448467, '53 18': 1, '59 23': 0, '53 19': 0, '58 16': 0, '55 16': 0, '53 17': 0, '58 24': 1, '55 15': 1, '52 18': 0, '52 17': 0, '55 22': 3, '61 19': 2, '62 21': 3, '55 23': 3, '60 18': 2, '52 19': 11.417665712168386, '53 16': 23585.22850354646, '51 19': 0, '62 22': 0, '57 24': 3, '60 17': 1, '56 22': 1, '54 21': 0, '51 17': 24669.03440737366, '54 16': 0, '52 16': 26367.13437447024, '51 18': 28337.182795779863, '54 15': 39916.579090492996, '53 21': 0, '54 20': 0, '61 18': 6.445449835814806, '52 15': 39077.878484066256, '53 20': 2, '61 17': 1, '61 22': 1, '53 15': 211967.49425317772, '62 20': 1, '52 14': 224267.792522832, '60 22': 0, '59 24': 0, '54 22': -21552412.15069427}",84,508826577.60956895,attack,attack,0,0,0,19,nan,92,0,58,4,0,0,103,102,94,0,8,38,46,8,0,0,0,4,0,127,127,0,0,3
546,17 24,1,3.555706230797259,1.011492222444981e-48,{},0,0,attack,hide,1,0,1,1,resource_out,93,119,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+
547,26 10,3,0.8014447119724609,8.146826994502815e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,93,93,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
548,47 39,3,0.6389717037077007,4.768591920178143e-06,{},0,0,attack,attack,0,0,1,0,resource_out,93,94,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
549,54 50,1,0.8055949208870486,0.00021919866695324164,{},0,0,attack,hide,1,0,1,1,resource_out,93,93,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
550,58 91,3,0.4955040176293615,9.862711199188608e-05,{},0,0,attack,attack,0,0,1,1,resource_out,93,93,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
551,70 11,2,0.5143915931072636,8.002522408150228e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,93,93,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
552,73 51,3,0.5508722383402114,5.647734828976434e-05,{},0,0,attack,hide,1,0,1,1,resource_out,94,94,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
553,84 9,1,0.3041378609665179,0.00014421498449397033,{},0,0,attack,attack,0,0,1,1,resource_out,94,94,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
554,93 64,3,0.3086166534154103,6.649540092942008e-05,{},0,0,attack,hide,1,0,1,1,resource_out,94,94,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.
555,98 11,2,0.6104023425959504,0.0001539020706014952,{},0,0,attack,hide,1,0,1,1,resource_out,94,94,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
556,7 67,1,0.6148268784306339,6.841136913287851e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,95,95,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
557,8 31,2,1.0596748624221701,0.00013892943460947792,{},0,0,attack,hide,1,0,1,1,resource_out,95,95,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
558,18 27,4,1.4465558648267227,1.2614915452724651e-10,{},0,0,attack,hide,1,0,1,0,resource_out,95,99,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
559,18 78,3,2303.4229743122537,3.405530164151685e-11,"{'18 78': 3, '18 77': 0, '19 78': 0, '19 77': 2, '18 79': 1, '20 77': 5.216689135802183, '20 76': 1, '20 75': 2, '18 80': 0, '18 81': 1, '17 80': 1, '17 79': 1, '19 76': 1, '19 81': 1, '19 82': 1, '18 82': 0, '19 79': 1, '17 81': 0, '20 74': 0, '19 75': 1, '20 78': 3, '21 74': 1, '21 78': 1, '17 82': 1, '20 79': 2, '22 78': 2.5653482242380754, '21 75': 0, '19 80': 0, '20 80': 0, '21 79': 1, '16 81': 1, '21 77': 0, '22 77': 1, '23 78': 1, '20 81': 0, '21 80': 0, '21 76': 0, '24 78': 1, '16 79': 2, '19 74': 1, '22 76': 0, '19 73': 1, '23 79': 2, '24 77': 2, '22 79': 0, '22 80': 0, '21 81': 3, '22 81': 2, '23 81': 4.355751945979658, '22 82': 0, '23 77': 0, '21 82': 3, '24 79': 741.1122572649285, '20 82': 0, '21 73': 0, '23 82': 0, '20 73': 2, '23 80': 0, '24 82': 1, '23 76': 17636.193921674734, '23 75': 17795.3200881166, '18 73': 0, '25 77': 17594.205096190326, '24 80': 18701.44575771666, '22 83': 0, '19 72': 1.9961159393814984, '19 71': 1, '22 75': 0, '25 80': 20341.420425889657, '18 72': 2, '20 83': 1, '25 79': 21187.46114530908, '18 75': -51809630312.588806, '24 75': 23899.48122806796}",74,-51132696995.580956,attack,attack,0,0,0,36,nan,95,0,55,4,0,5,123,121,103,0,18,3,21,9,0,0,3,58,0,0,0,0,0,h
560,68 84,1,0.47794196921773957,7.865309393547796e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,95,95,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
561,99 38,2,273.3913247106832,1.0722083026334646e-49,"{'99 38': 2, '99 39': 1, '99 40': 0, '98 40': 1, '98 38': 0, '98 39': 0, '97 40': 0, '98 41': 1, '99 41': 8.139326806823314, '97 41': 0, '98 37': 1, '97 39': 0, '99 42': 0, '98 42': 0, '98 36': 0, '97 38': 0, '99 37': 4, '96 41': 0, '99 43': 0, '98 43': 1, '97 42': 1, '97 37': 0, '96 42': 2, '95 42': 1, '95 41': 0, '96 43': 6.461406933600247, '99 36': 1}",27,3362493.4748420073,hide,hide,0,0,0,0,nan,95,0,55,2,0,0,34,34,28,0,0,2,2,0,0,0,2,0,0,0,0,0,0,<
562,63 58,1,0.9333917813420296,8.131693358546637e-13,{},0,0,attack,attack,0,0,1,0,resource_out,96,100,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
563,21 14,4,0.6813868908564,5.955744612945955e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,97,97,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_
564,53 70,2,1.096706503866271,8.855851217088744e-05,{},0,0,attack,hide,1,0,1,0,resource_out,97,97,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
565,69 88,1,0.4193501972072876,0.00023583943551836495,{},0,0,attack,attack,0,0,1,1,resource_out,97,97,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,>
566,91 60,2,2.392677754580286,4.968941956337035e-13,{},0,0,attack,communicate,1,0,1,0,resource_out,97,102,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
567,59 95,1,0.4107569719665169,0.00013069323618155096,{},0,0,attack,communicate,1,0,1,1,resource_out,98,98,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
568,81 7,2,0.4959004116963874,0.00011261071166372286,{},0,0,attack,attack,0,0,1,1,resource_out,98,98,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,|
569,12 26,1,1.120934354470935,9.677575784408426e-05,{},0,0,attack,communicate,1,0,1,0,resource_out,99,99,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
570,19 46,5,0.4513378210082383,0.00013947332451677758,{},0,0,attack,hide,1,0,1,1,resource_out,99,99,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
571,80 47,2,75.39511674255819,1.0724869151855557e-59,"{'80 47': 2, '80 48': 0, '79 47': 3, '81 48': 1, '79 46': 0, '81 49': 0, '81 47': 2, '80 46': 0, '79 48': 1, '81 46': 0, '80 49': 1, '82 49': 0, '78 46': 1, '78 48': 0, '82 48': 0, '79 49': 0, '78 47': 1, '78 49': 0, '77 49': 1, '82 50': 2, '82 47': 1, '78 50': 1, '83 48': 0, '81 50': 0, '78 45': 0, '83 47': 6.927760648050477, '84 47': 1, '79 50': -315251879658.95667, '77 50': -17331396424.138298}",29,-332583014421.61945,attack,attack,0,0,0,32,nan,99,0,51,1,0,4,70,65,61,0,4,0,4,0,0,0,0,18,1,5,4,0,0,p
572,25 78,3,120.47331183566334,2.4864840831059545e-44,"{'25 76': 0, '24 76': 0, '25 78': 3, '25 75': 0, '26 78': 1, '27 78': 1, '26 77': -35374745238.10322}",7,-35374601173.53718,hide,hide,0,0,0,25,nan,100,0,50,3,0,0,83,83,43,0,0,12,12,0,0,0,12,0,0,0,0,0,0,H
573,32 94,1,0.5978458484750434,6.746756329387499e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,100,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,>
574,68 92,3,9.0993825832071,1.0032968321796664e-27,{},0,0,communicate,communicate,0,0,0,0,DarkForestAttack,100,115,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,<
575,69 12,4,0.7760725965707377,0.00013488510606561975,{},0,0,attack,communicate,1,0,1,1,resource_out,100,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,^
576,1 55,2,0.6653343686261162,6.02599439053798e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,101,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
577,38 33,3,0.6310861163465319,9.223349407554175e-05,{},0,0,attack,attack,0,0,1,1,resource_out,101,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
578,38 44,3,0.3004192220315613,6.244066153326158e-05,{},0,0,attack,hide,1,0,1,1,resource_out,101,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
579,52 7,2,0.5001051673551548,0.0002484196925787233,{},0,0,attack,attack,0,0,1,0,resource_out,101,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
580,58 78,1,0.38819728271514564,7.40966275009013e-05,{},0,0,attack,hide,1,0,1,1,resource_out,101,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
581,81 3,1,3605.367749023254,388996147.4657653,{},0,0,attack,hide,1,0,1,51,resource_out,101,142,49,9,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<
582,29 15,1,0.7086739095057628,8.577834221806773e-05,{},0,0,attack,attack,0,0,1,1,resource_out,102,102,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+
583,30 36,1,0.49838463418526674,5.9275964188379234e-05,{},0,0,attack,attack,0,0,1,1,resource_out,102,102,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+
584,31 23,2,0.6236856092941014,0.0002108521283642184,{},0,0,attack,communicate,1,0,1,0,resource_out,102,102,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
585,38 13,3,0.6425231063858642,1.1820578931002952e-19,{},0,0,attack,attack,0,0,1,0,resource_out,102,110,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
586,80 17,1,0.5735616639306624,0.00011356167146813926,{},0,0,attack,hide,1,0,1,1,resource_out,102,102,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+
587,10 29,1,0.6460374009023366,0.0001798664172557574,{},0,0,attack,hide,1,0,1,0,resource_out,103,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
588,12 57,2,0.4737673981301724,5.0531712972396875e-05,{},0,0,attack,hide,1,0,1,1,resource_out,103,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,^
589,16 2,3,0.39015057190229196,0.00010447614027866288,{},0,0,attack,hide,1,0,1,1,resource_out,103,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+
590,16 33,1,0.695336442897582,0.000114603168512489,{},0,0,attack,hide,1,0,1,1,resource_out,103,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
591,18 28,3,0.8701302963928165,3.989808988093201e-06,{},0,0,attack,communicate,1,0,1,0,resource_out,103,104,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
592,24 54,1,0.536969209516276,0.00017030353779208114,{},0,0,attack,communicate,1,0,1,1,resource_out,103,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+
593,36 21,3,0.7601104218301729,0.0001315416818817705,{},0,0,attack,attack,0,0,1,1,resource_out,103,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p
594,48 6,5,2.7670948571782175,1.0773183171829664e-27,{},0,0,attack,hide,1,0,1,0,resource_out,103,116,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
595,60 95,3,0.40744141972107767,8.80428197183095e-05,{},0,0,attack,attack,0,0,1,1,resource_out,103,103,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
596,23 81,2,0.47696751063810505,8.984767468105387e-07,{},0,0,attack,communicate,1,0,1,0,resource_out,104,105,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
597,28 36,3,0.7496891906945473,0.00011992208489007237,{},0,0,attack,hide,1,0,1,1,resource_out,104,104,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
598,30 8,1,467.9028459414062,6.89863766328116e-31,"{'30 8': 1, '32 9': 1, '29 8': -2630478629.8773117, '28 8': -5319500525.242529, '30 9': -2708999708.7955475, '28 9': -2776435560.3599677}",6,-13434444602.571714,hide,hide,0,0,0,107,nan,104,0,46,3,0,0,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,>
599,43 62,1,0.38636019463413146,0.00013872839241749573,{},0,0,attack,communicate,1,0,1,0,resource_out,104,104,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,H
600,50 19,1,617.1420411532985,2.562431185698898e-36,"{'50 19': 1, '53 14': 0, '54 14': 1, '55 14': 0, '55 13': 0, '55 12': 0, '55 11': 0, '50 20': 1, '55 10': -2579687811.9596806, '55 9': 0, '56 14': -446092118.37567127}",11,-3019772689.338762,attack,attack,0,0,0,40,nan,104,0,46,3,0,17,112,96,58,0,38,8,46,0,0,0,8,181,0,4,4,0,0,p
601,56 46,1,0.628618108176891,7.865023927471895e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,104,104,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<
602,57 94,2,0.6037208949975807,8.158668787663639e-05,{},0,0,attack,hide,1,0,1,1,resource_out,104,104,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,^
603,87 44,3,1.1454353542944837,1.591218738528496e-08,{},0,0,attack,attack,0,0,1,0,resource_out,104,106,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
604,87 61,2,0.5886527336834356,0.0001791172284662331,{},0,0,attack,hide,1,0,1,1,resource_out,104,104,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,|
605,16 35,3,0.8767776410911648,0.00014611760864827053,{},0,0,attack,hide,1,0,1,1,resource_out,105,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
606,20 6,5,0.4976109415721626,5.8462687964613836e-05,{},0,0,attack,attack,0,0,1,1,resource_out,105,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
607,43 55,1,0.6459673840812666,7.952673141724492e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,105,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
608,69 66,2,0.7334945511973635,6.863177010704278e-05,{},0,0,attack,hide,1,0,1,1,resource_out,105,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
609,73 25,2,0.3922633559686126,6.654121692451405e-05,{},0,0,attack,attack,0,0,1,0,resource_out,105,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p
610,79 96,4,0.4742904242637973,0.00012331941462901858,{},0,0,attack,hide,1,0,1,1,resource_out,105,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
611,80 83,1,0.39550916178358875,9.370211599805574e-05,{},0,0,attack,hide,1,0,1,1,resource_out,105,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,|
612,89 15,1,0.35995032884155836,0.00017328887522368984,{},0,0,attack,attack,0,0,1,1,resource_out,105,105,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
613,6 74,3,0.47748879257482296,6.012432388023305e-05,{},0,0,attack,hide,1,0,1,0,resource_out,106,106,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
614,27 41,2,276.0068354797271,2.8670551815507385e-33,"{'27 41': 2, '27 42': 0, '27 43': 0, '27 44': 2, '28 41': 0, '28 43': 0, '28 44': 0, '28 42': 0, '28 45': 0, '29 41': 2.7443796750320373, '28 46': 3, '29 46': 2, '27 45': 0, '26 42': 0, '29 47': 3, '29 45': 0, '27 46': 2, '30 47': 2, '26 41': 0, '29 44': 1, '25 42': 0, '29 42': 0, '26 46': 0, '25 41': 0, '29 43': 0, '26 40': 0, '26 45': 0, '24 41': 0, '30 45': 1, '26 43': 0, '25 40': 4, '24 42': 1, '30 46': 1, '26 39': 0, '30 44': 1, '27 39': 1.0811471492383027, '23 41': 0, '30 42': 0, '31 47': 1, '32 47': 0, '31 46': 0, '24 40': 0, '26 44': 0, '30 43': 0, '31 48': 2, '30 41': 0, '25 39': -3269594052.7918544, '25 44': 1}",48,-3263360001.882752,communicate,communicate,0,0,0,25,nan,106,0,44,2,92,0,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
615,99 75,1,81.093894296633,4.240161570068899e-53,"{'99 75': 1, '99 76': 2.2032348889761693, '99 77': 1, '99 78': 1, '98 77': 0, '99 79': 1, '98 79': 47.993149509057446, '98 78': 0, '98 76': 0, '99 80': 1, '97 77': 674.9303751280933, '97 78': 0, '99 74': 0, '97 79': 0, '97 80': 0, '96 80': 1, '99 73': 1, '95 80': 0, '98 80': 0, '96 77': 3}",20,236532.13897751307,hide,hide,0,0,0,13,nan,106,0,44,1,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_
616,21 55,1,0.5052236165381094,1.1967335527246962e-16,{},0,0,attack,hide,1,0,1,0,resource_out,107,113,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
617,28 36,3,0.6579708402883714,8.135551542826406e-05,{},0,0,attack,attack,0,0,1,1,resource_out,107,107,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,|
618,52 7,2,0.46862061578418274,0.00012861495673403,{},0,0,attack,communicate,1,0,1,1,resource_out,107,107,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
619,53 67,1,0.853031988667713,5.181218539591382e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,107,107,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,^
620,63 50,2,0.5046685863076935,6.258189197287298e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,107,107,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
621,68 37,1,0.7596336160667475,8.217637077759424e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,107,107,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,v
622,14 3,1,0.3575953475701895,0.00016269201932394152,{},0,0,attack,attack,0,0,1,1,resource_out,108,108,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
