,owner,explore_level,exist,DFA,RR,inital_state,resource
85 2,0.0,15254.0,1.0,0.0,1.0,0.0,-402658329.6838659
85 3,0.0,15254.0,1.0,0.0,1.0,3.0,-402793111.7250124
85 4,0.0,15254.0,1.0,0.0,1.0,0.0,-402800777.59813714
85 5,0.0,15254.0,1.0,0.0,1.0,0.0,-402800945.4207228
85 6,0.0,7157.0,1.0,0.0,1.0,0.0,-156162587227.35764
85 7,0.0,15254.0,1.0,0.0,1.0,1.0,-157047157231.74976
85 8,36,371,0,1,0,1,202363.51067709585
85 9,0.0,30536.0,1.0,0.0,1.0,0.0,-156444055377.9993
85 10,36,371,0,1,0,0,202827.39566538448
85 11,0.0,30536.0,1.0,0.0,1.0,2.0,-156444078073.2917
85 12,0.0,30536.0,1.0,0.0,1.0,1.0,-156444027984.0656
85 13,0.0,30536.0,1.0,0.0,1.0,1.0,-156441921169.80695
85 14,0.0,30536.0,1.0,0.0,1.0,5.0,-156432729717.999
85 15,0.0,30536.0,1.0,0.0,1.0,2.0,-156066170217.89725
85 16,0.0,1.0,1.0,0.0,1.0,3.0,-156066170216.60986
85 17,0,0,1,0,0,0,0
85 18,0,0,1,0,0,0,0
85 19,0.0,95408.0,1.0,0.0,1.0,0.0,-30048905735.250412
85 20,0.0,95408.0,1.0,0.0,1.0,3.0,-29953830142.137604
85 21,0,0,1,0,0,2,2
85 22,0.0,95408.0,1.0,0.0,1.0,0.0,-30042623122.514656
85 23,0.0,95408.0,1.0,0.0,1.0,3.0,-30090872029.717888
85 24,0.0,95408.0,1.0,0.0,1.0,3.0,-30090874865.31975
85 25,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875108.003616
85 26,0.0,95408.0,1.0,0.0,1.0,1.0,-30090872189.17708
85 27,0.0,95408.0,1.0,0.0,1.0,1.0,-30090875145.292683
85 28,0.0,95408.0,1.0,0.0,1.0,1.0,-30090875107.003616
85 29,0.0,57923.0,0.0,1.0,1.0,1.0,-315469743956.9076
85 30,0.0,57923.0,0.0,1.0,1.0,1.0,-315473878432.40076
85 31,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647329.96936
85 32,0.0,57923.0,1.0,0.0,1.0,1.0,-315474647335.1038
85 33,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647340.98
85 34,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647337.339
85 35,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647346.0241
85 36,0.0,57923.0,1.0,0.0,1.0,1.0,-315474646792.3559
85 37,0.0,57923.0,1.0,0.0,1.0,1.0,-315474646064.76733
85 38,0.0,57923.0,1.0,0.0,1.0,2.0,-315405577809.7344
85 39,0.0,21803.0,1.0,0.0,1.0,0.0,-87757913079.63214
85 40,0.0,21803.0,1.0,0.0,1.0,0.0,-88714314045.07822
85 41,0.0,21803.0,1.0,0.0,1.0,0.0,-88713403767.80858
85 42,0.0,21803.0,1.0,0.0,1.0,0.0,-88712889518.25992
85 43,0.0,21803.0,1.0,0.0,1.0,0.0,-88712887737.71634
85 44,0.0,1.0,1.0,0.0,0.0,2.0,2.695024855155697
85 45,0.0,1.0,1.0,0.0,0.0,1.0,2.4694040502610592
85 46,0,0,1,0,0,0,0
85 47,0,0,1,0,0,0,0
85 48,0.0,11871.0,1.0,0.0,1.0,0.0,-4740540474.352131
85 49,0.0,11871.0,1.0,0.0,1.0,0.0,-4863943146.0004635
85 50,0.0,11871.0,1.0,0.0,1.0,0.0,-4865604703.773586
85 51,0.0,11871.0,1.0,0.0,1.0,0.0,-4865586773.312099
85 52,0.0,11871.0,1.0,0.0,1.0,1.0,-4871023361.221769
85 53,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034879.844047
85 54,0.0,11871.0,1.0,0.0,1.0,2.0,-4871035050.755811
85 55,0.0,11871.0,1.0,0.0,1.0,2.0,-4871034965.125545
85 56,0.0,11871.0,1.0,0.0,1.0,2.0,-4871034920.853938
85 57,0.0,32937.0,0.0,1.0,1.0,0.0,-315244627062.3964
85 58,0.0,1525.0,1.0,0.0,1.0,1.0,-315168723706.7959
85 59,0.0,5252.0,1.0,0.0,1.0,1.0,-545778773.3408347
85 60,0.0,1.0,1.0,0.0,1.0,3.0,-546013085.737643
85 61,0.0,5252.0,1.0,0.0,1.0,0.0,-546015132.576856
85 62,0.0,5252.0,1.0,0.0,1.0,2.0,-546015130.576856
85 63,0.0,5252.0,1.0,0.0,1.0,0.0,-546019363.1804441
85 64,0.0,5252.0,1.0,0.0,1.0,0.0,-546019427.6062628
85 65,0.0,5252.0,1.0,0.0,1.0,1.0,-546019638.521368
85 66,0.0,5252.0,1.0,0.0,1.0,0.0,-546019648.089225
85 67,0.0,5252.0,1.0,0.0,1.0,0.0,-546019623.2181971
85 68,0.0,5252.0,1.0,0.0,1.0,1.0,-546019960.2543342
85 69,0.0,5252.0,1.0,0.0,1.0,0.0,-546020075.817085
85 70,76,2285,0,1,0,0,8156045.7052788865
85 71,0.0,32811.0,1.0,0.0,1.0,0.0,-15676351444.114632
85 72,0.0,32811.0,1.0,0.0,1.0,2.0,-15676351643.414059
85 73,0.0,32811.0,1.0,0.0,1.0,1.0,-15676351846.188347
85 74,0.0,32811.0,1.0,0.0,1.0,0.0,-15676353984.84994
85 75,0.0,32811.0,1.0,0.0,1.0,1.0,-15676353954.489697
85 76,0.0,1.0,1.0,0.0,1.0,1.0,-15676351638.604721
85 77,0.0,32811.0,1.0,0.0,1.0,0.0,-15676351865.672739
85 78,0.0,32811.0,1.0,0.0,1.0,1.0,-15676308619.389462
85 79,0.0,25191.0,1.0,0.0,1.0,1.0,-105708655575.23367
85 80,0,0,1,0,0,3,3
85 81,0,0,1,0,0,2,2
85 82,0.0,1.0,1.0,0.0,1.0,2.0,-105712856627.95592
85 83,0.0,25191.0,1.0,0.0,1.0,0.0,-105672914003.89151
85 84,0.0,25191.0,1.0,0.0,1.0,1.0,-105660770293.26733
85 85,0.0,25191.0,1.0,0.0,1.0,1.0,-105672913997.76193
85 86,0.0,25191.0,1.0,0.0,1.0,0.0,-105450176593.46086
85 87,0.0,16629.0,1.0,0.0,1.0,2.0,-104251529480.66759
85 88,0.0,5682.0,1.0,0.0,1.0,0.0,-104597219988.60892
85 89,0.0,5205.0,0.0,1.0,1.0,0.0,-47393029.45911709
85 90,0.0,5205.0,1.0,0.0,1.0,1.0,-44618826.368203536
85 91,0,0,1,0,0,1,1
85 92,0,0,1,0,0,0,0
85 93,0.0,4790.0,1.0,0.0,1.0,1.0,-1679580055.704322
85 94,0.0,4790.0,1.0,0.0,1.0,0.0,-1679750051.1177232
85 95,0.0,4790.0,1.0,0.0,1.0,0.0,-1679832296.3472762
85 96,0.0,4790.0,1.0,0.0,1.0,3.0,-1679804613.0281208
85 97,0.0,4790.0,1.0,0.0,1.0,0.0,-1679830811.2338428
85 98,0.0,4790.0,1.0,0.0,1.0,0.0,-1679832637.3093636
85 99,0.0,4790.0,1.0,0.0,1.0,0.0,-1679830809.5938385
86 0,0.0,1657.0,1.0,0.0,1.0,0.0,-4649730.942779824
86 1,0,0,1,0,0,0,0
86 2,0.0,15254.0,1.0,0.0,1.0,1.0,-392811868.6117004
86 3,0.0,15254.0,1.0,0.0,1.0,0.0,-404905158.9346201
86 4,0.0,15254.0,1.0,0.0,1.0,3.0,-411948659.02693236
86 5,0.0,15254.0,1.0,0.0,1.0,2.0,-402801240.3855226
86 6,0.0,15254.0,1.0,0.0,1.0,3.0,-402801282.7849815
86 7,0.0,15254.0,1.0,0.0,1.0,0.0,-402801241.79500794
86 8,0.0,15254.0,1.0,0.0,1.0,0.0,-402801238.9596824
86 9,0.0,30536.0,1.0,0.0,1.0,0.0,-156443745107.6607
86 10,0.0,30536.0,1.0,0.0,1.0,0.0,-155926498406.70276
86 11,0.0,30536.0,1.0,0.0,1.0,2.0,-156443673757.33963
86 12,0.0,1657.0,0.0,1.0,1.0,0.0,-4903462.571753546
86 13,0.0,30536.0,1.0,0.0,1.0,0.0,-156066090404.50015
86 14,0.0,30536.0,1.0,0.0,1.0,1.0,-156384151138.97665
86 15,0,0,1,0,0,0,0
86 16,0.0,5.0,1.0,0.0,0.0,1.0,38.24070977218309
86 17,0.0,95408.0,1.0,0.0,1.0,3.0,-27893963400.424156
86 18,0.0,95408.0,1.0,0.0,1.0,0.0,-30048905735.250412
86 19,0.0,95408.0,1.0,0.0,1.0,0.0,-30090051390.257034
86 20,0.0,95408.0,1.0,0.0,1.0,1.0,-30088281792.534016
86 21,0.0,95408.0,1.0,0.0,1.0,0.0,-28513882162.911484
86 22,0.0,95408.0,1.0,0.0,1.0,0.0,-30090722980.141975
86 23,0.0,95408.0,1.0,0.0,1.0,2.0,-30090875175.654533
86 24,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875106.557167
86 25,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875145.83529
86 26,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875169.575706
86 27,0.0,95408.0,1.0,0.0,1.0,1.0,-30090875225.472122
86 28,0.0,95408.0,1.0,0.0,1.0,3.0,-30090875165.064354
86 29,0.0,57923.0,0.0,1.0,1.0,0.0,-315474511708.7131
86 30,0.0,2075.0,1.0,0.0,1.0,3.0,-315474580396.5111
86 31,0.0,57923.0,1.0,0.0,1.0,1.0,-315474647345.0241
86 32,0.0,57923.0,1.0,0.0,1.0,1.0,-315474647339.98
86 33,0.0,57923.0,1.0,0.0,1.0,2.0,-315474647534.3589
86 34,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647340.98
86 35,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647340.98
86 36,0.0,57923.0,1.0,0.0,1.0,1.0,-315474645579.4388
86 37,0.0,57923.0,1.0,0.0,1.0,1.0,-315474645578.5643
86 38,0.0,57923.0,1.0,0.0,1.0,1.0,-315145515890.0649
86 39,0.0,21803.0,1.0,0.0,1.0,3.0,-88579528527.23985
86 40,0.0,21803.0,1.0,0.0,1.0,1.0,-88608344560.73434
86 41,0,0,1,0,0,0,0
86 42,0.0,21803.0,1.0,0.0,1.0,0.0,-88282010204.03282
86 43,0,0,1,0,0,0,0
86 44,0,0,1,0,0,0,0
86 45,0,0,1,0,0,0,0
86 46,0,0,1,0,0,1,1
86 47,0,0,1,0,0,1,1
86 48,0,0,1,0,0,1,1
86 49,0.0,11871.0,1.0,0.0,1.0,3.0,-4865836872.833077
86 50,0.0,11871.0,1.0,0.0,1.0,4.0,-4866328587.694127
86 51,0.0,11871.0,1.0,0.0,1.0,0.0,-4870904296.065787
86 52,0.0,11871.0,1.0,0.0,1.0,1.0,-4871023387.376415
86 53,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034879.844047
86 54,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034922.853938
86 55,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034967.125545
86 56,0.0,11871.0,1.0,0.0,1.0,1.0,-4871034938.10344
86 57,0.0,11871.0,1.0,0.0,1.0,1.0,-4871034938.10344
86 58,0.0,11871.0,1.0,0.0,1.0,2.0,-4871034920.853938
86 59,0.0,5252.0,1.0,0.0,1.0,0.0,-545962541.0843998
86 60,0.0,5252.0,1.0,0.0,1.0,1.0,-546002680.5388355
86 61,0.0,5252.0,1.0,0.0,1.0,0.0,-546019220.0310413
86 62,0.0,5252.0,1.0,0.0,1.0,1.0,-546019248.8404863
86 63,0.0,5252.0,1.0,0.0,1.0,0.0,-546019363.6015819
86 64,0.0,5252.0,1.0,0.0,1.0,1.0,-546019624.6619699
86 65,0.0,5252.0,1.0,0.0,1.0,0.0,-546019648.089225
86 66,0.0,5252.0,1.0,0.0,1.0,1.0,-546019647.2258449
86 67,0.0,1.0,1.0,0.0,1.0,1.0,-546019622.2183425
86 68,0.0,5252.0,1.0,0.0,1.0,1.0,-546019964.394211
86 69,0.0,5252.0,1.0,0.0,1.0,2.0,-546020382.1123742
86 70,0.0,5252.0,1.0,0.0,1.0,1.0,-546080507.3660524
86 71,0.0,5252.0,0.0,1.0,1.0,0.0,-545080697.6964322
86 72,0.0,32811.0,1.0,0.0,1.0,1.0,-15676354334.670126
86 73,0.0,1.0,1.0,0.0,1.0,2.0,-15676353987.002417
86 74,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354335.670126
86 75,0.0,32811.0,1.0,0.0,1.0,0.0,-15676353975.088512
86 76,0.0,1.0,1.0,0.0,1.0,3.0,-15676353954.30405
86 77,0.0,32811.0,1.0,0.0,1.0,0.0,-15676353994.481031
86 78,0.0,32811.0,1.0,0.0,1.0,1.0,-15676305152.025543
86 79,0,0,1,0,0,1,1
86 80,0,0,1,0,0,0,0
86 81,0,0,1,0,0,1,1
86 82,0.0,10529.0,1.0,0.0,1.0,1.0,-48965760345.30168
86 83,0.0,10693.0,1.0,0.0,1.0,2.0,-104416115812.41164
86 84,0.0,1787.0,1.0,0.0,1.0,0.0,-105446355233.72499
86 85,0.0,1847.0,1.0,0.0,1.0,0.0,-105657608566.19519
86 86,0.0,10560.0,1.0,0.0,1.0,0.0,-104992822857.92966
86 87,0.0,35226.0,1.0,0.0,1.0,1.0,-241718919.06970406
86 88,435,706,0,1,0,1,805314.3543322514
86 89,435,737,0,1,0,1,874029.0929186255
86 90,435,706,0,1,0,0,941575.0446464345
86 91,0.0,35226.0,1.0,0.0,1.0,0.0,-138122403.579669
86 92,0.0,13792.0,1.0,0.0,1.0,3.0,-1406339395.0275178
86 93,0.0,4790.0,1.0,0.0,1.0,1.0,-1670246968.4187317
86 94,0.0,4790.0,1.0,0.0,1.0,0.0,-1679829874.440712
86 95,0.0,4790.0,1.0,0.0,1.0,1.0,-1679830810.2338428
86 96,0.0,4790.0,1.0,0.0,1.0,0.0,-1679636080.1086817
86 97,0.0,4790.0,1.0,0.0,1.0,0.0,-1679829875.7804654
86 98,0.0,4790.0,1.0,0.0,1.0,0.0,-1679830811.2338428
86 99,0.0,4790.0,1.0,0.0,1.0,2.0,-1679829833.967187
87 0,0.0,15254.0,1.0,0.0,1.0,4.0,-301761438.76087487
87 1,0.0,1657.0,1.0,0.0,1.0,2.0,-7276415.571601093
87 2,0.0,15254.0,1.0,0.0,1.0,1.0,-407989652.9357519
87 3,0.0,15254.0,1.0,0.0,1.0,0.0,-413934842.9955573
87 4,0.0,15254.0,1.0,0.0,1.0,1.0,-409749346.5850824
87 5,0.0,15254.0,1.0,0.0,1.0,3.0,-402800942.4207228
87 6,0.0,15254.0,1.0,0.0,1.0,0.0,-402793112.37035376
87 7,0.0,15254.0,1.0,0.0,1.0,1.0,-414633504.12481296
87 8,0.0,410.0,0.0,1.0,1.0,0.0,-7428138.078161102
87 9,0.0,443.0,0.0,1.0,1.0,0.0,-7463046.500189666
87 10,0.0,1657.0,0.0,1.0,1.0,0.0,-7471371.352681717
87 11,0,0,1,0,0,0,0
87 12,0.0,1657.0,0.0,1.0,1.0,5.0,-7251481.317019865
87 13,0.0,1657.0,1.0,0.0,1.0,1.0,-5645396.870074517
87 14,0.0,16397.0,1.0,0.0,1.0,0.0,-6980949410.295454
87 15,0.0,16397.0,1.0,0.0,1.0,1.0,-7024167273.968816
87 16,0.0,16397.0,1.0,0.0,1.0,3.0,-6953046141.132514
87 17,0,0,1,0,0,1,1
87 18,0.0,95408.0,1.0,0.0,1.0,0.0,-30088281793.534016
87 19,0.0,95408.0,1.0,0.0,1.0,1.0,-30090648060.346085
87 20,0.0,95408.0,1.0,0.0,1.0,0.0,-30090047361.51996
87 21,0.0,95408.0,1.0,0.0,1.0,1.0,-30079669677.95645
87 22,0.0,95408.0,1.0,0.0,1.0,3.0,-28513882159.911484
87 23,0.0,95408.0,1.0,0.0,1.0,3.0,-30090874877.54217
87 24,0.0,95408.0,1.0,0.0,1.0,3.0,-30090875105.003616
87 25,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875145.83529
87 26,0.0,95408.0,1.0,0.0,1.0,1.0,-30090875167.064354
87 27,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875169.62761
87 28,0.0,95408.0,1.0,0.0,1.0,2.0,-30090875144.292683
87 29,0.0,57923.0,1.0,0.0,1.0,2.0,-313996842332.7256
87 30,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875106.557167
87 31,0.0,57923.0,0.0,1.0,1.0,1.0,-315474647335.1038
87 32,0.0,57923.0,1.0,0.0,1.0,1.0,-315474647339.98
87 33,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647326.69617
87 34,0.0,1.0,1.0,0.0,1.0,4.0,-315474647333.33936
87 35,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647337.339
87 36,0.0,57923.0,1.0,0.0,1.0,3.0,-315474646061.8262
87 37,0.0,57923.0,1.0,0.0,1.0,0.0,-315474638641.97314
87 38,0.0,57923.0,1.0,0.0,1.0,0.0,-315460089074.68616
87 39,0,0,1,0,0,1,1
87 40,0,0,1,0,0,0,0
87 41,0,0,1,0,0,1,1
87 42,0,0,1,0,0,0,0
87 43,0,0,1,0,0,0,0
87 44,0.0,1.0,1.0,0.0,0.0,3.0,3.5126392811563725
87 45,0,0,1,0,0,0,0
87 46,0,0,1,0,0,3,3
87 47,0,0,1,0,0,0,0
87 48,0.0,11871.0,1.0,0.0,1.0,1.0,-4863844621.50876
87 49,0.0,11871.0,1.0,0.0,1.0,4.0,-4865604699.773586
87 50,0.0,11871.0,1.0,0.0,1.0,0.0,-4870902069.349502
87 51,0.0,11871.0,1.0,0.0,1.0,1.0,-4870902068.349502
87 52,0.0,11871.0,1.0,0.0,1.0,2.0,-4871034867.639058
87 53,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034917.85769
87 54,0.0,11871.0,1.0,0.0,1.0,4.0,-4871034973.014996
87 55,0.0,2.0,1.0,0.0,1.0,5.0,-4871034962.125628
87 56,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034967.125545
87 57,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034922.633325
87 58,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034922.853938
87 59,0.0,5252.0,0.0,1.0,1.0,0.0,-545961251.9887674
87 60,0.0,5252.0,1.0,0.0,1.0,1.0,-544107575.0000744
87 61,0.0,1.0,1.0,0.0,1.0,2.0,-541243725.9685956
87 62,0.0,1.0,1.0,0.0,1.0,1.0,-546019651.2644256
87 63,0.0,5252.0,1.0,0.0,1.0,2.0,-546019651.9840075
87 64,0.0,5252.0,1.0,0.0,1.0,3.0,-546019622.6619699
87 65,0.0,5252.0,1.0,0.0,1.0,1.0,-546019647.2258449
87 66,0.0,5252.0,1.0,0.0,1.0,3.0,-546019694.3855458
87 67,0.0,5252.0,1.0,0.0,1.0,1.0,-546019647.089225
87 68,0.0,5252.0,1.0,0.0,1.0,0.0,-546020851.2521834
87 69,76,2285,0,1,0,1,8159112.381991675
87 70,0.0,32811.0,1.0,0.0,1.0,2.0,-15676354333.757109
87 71,0.0,32811.0,1.0,0.0,1.0,2.0,-16243014656.738693
87 72,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354350.13051
87 73,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354335.670126
87 74,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354335.757109
87 75,0.0,32811.0,1.0,0.0,1.0,0.0,-15676353948.576029
87 76,0.0,32811.0,1.0,0.0,1.0,0.0,-15676353949.404642
87 77,0.0,32811.0,1.0,0.0,1.0,0.0,-15676353989.305258
87 78,0.0,32811.0,1.0,0.0,1.0,4.0,-15676304911.772188
87 79,0.0,32811.0,1.0,0.0,1.0,0.0,-15675951063.66153
87 80,0.0,32811.0,1.0,0.0,1.0,0.0,-15676096956.768356
87 81,0,0,1,0,0,2,2
87 82,0.0,35226.0,1.0,0.0,1.0,2.0,-213448292.98280883
87 83,0.0,35226.0,1.0,0.0,1.0,3.0,-240007857.00829077
87 84,0.0,35226.0,1.0,0.0,1.0,2.0,-241717097.52723908
87 85,0.0,35226.0,1.0,0.0,1.0,0.0,-241582659.28679347
87 86,0.0,35226.0,1.0,0.0,1.0,0.0,-241718922.8844757
87 87,0.0,35226.0,1.0,0.0,1.0,2.0,-241718919.05739927
87 88,0.0,35226.0,1.0,0.0,1.0,2.0,-241718918.06970406
87 89,0.0,35226.0,1.0,0.0,1.0,0.0,-241709222.57633233
87 90,0.0,35226.0,1.0,0.0,1.0,1.0,-241672026.07227182
87 91,0.0,35226.0,1.0,0.0,1.0,2.0,-238301781.65677333
87 92,0.0,35226.0,1.0,0.0,1.0,3.0,-139140862.5865121
87 93,0.0,4790.0,1.0,0.0,1.0,1.0,-1668847419.4437842
87 94,0.0,4790.0,1.0,0.0,1.0,0.0,-1679611877.383409
87 95,0.0,4790.0,1.0,0.0,1.0,1.0,-1679821864.6809769
87 96,0.0,4790.0,1.0,0.0,1.0,2.0,-1679821830.602742
87 97,0,0,1,0,0,1,1
87 98,0,0,1,0,0,1,1
87 99,0,0,1,0,0,0,0
88 0,0.0,15254.0,1.0,0.0,1.0,0.0,-303234747.6294715
88 1,0.0,15254.0,1.0,0.0,1.0,3.0,-361124846.81049716
88 2,0.0,15254.0,1.0,0.0,1.0,0.0,-394956469.345964
88 3,0.0,15254.0,1.0,0.0,1.0,0.0,-387541971.3529552
88 4,0.0,1657.0,1.0,0.0,1.0,1.0,-7507860.346129719
88 5,0.0,1012.0,1.0,0.0,1.0,0.0,-7496863.700964818
88 6,0.0,15254.0,1.0,0.0,1.0,0.0,-414176773.3825735
88 7,0.0,1657.0,1.0,0.0,1.0,2.0,-7510129.564572845
88 8,0.0,1.0,1.0,0.0,1.0,4.0,-7507741.02089622
88 9,0.0,1657.0,1.0,0.0,1.0,1.0,-7507709.626736749
88 10,0.0,1657.0,1.0,0.0,1.0,1.0,-7471370.352681717
88 11,0.0,1657.0,1.0,0.0,1.0,0.0,-6932929.372683847
88 12,0.0,1657.0,1.0,0.0,1.0,1.0,-7276416.571601093
88 13,0.0,1657.0,1.0,0.0,1.0,1.0,-5882853.967191812
88 14,0.0,16397.0,1.0,0.0,1.0,0.0,-7022628846.300498
88 15,0.0,16397.0,1.0,0.0,1.0,0.0,-7024167274.968816
88 16,0.0,16397.0,1.0,0.0,1.0,0.0,-6981510776.515889
88 17,0.0,16397.0,1.0,0.0,1.0,0.0,-6983293909.754944
88 18,0,0,1,0,0,1,1
88 19,0.0,95408.0,1.0,0.0,1.0,0.0,-30090722980.141975
88 20,0.0,95408.0,1.0,0.0,1.0,0.0,-30090872068.387733
88 21,0.0,95408.0,1.0,0.0,1.0,0.0,-30090872043.722054
88 22,0.0,95408.0,1.0,0.0,1.0,0.0,-30090872389.263153
88 23,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875089.76802
88 24,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875168.064354
88 25,0.0,95408.0,1.0,0.0,1.0,1.0,-30090875168.575706
88 26,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875169.575706
88 27,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875170.15016
88 28,0.0,95408.0,1.0,0.0,1.0,0.0,-30090875146.292683
88 29,0.0,1507.0,1.0,0.0,1.0,3.0,-315213789940.722
88 30,0.0,57923.0,0.0,1.0,1.0,0.0,-315474647300.4536
88 31,0.0,57923.0,1.0,0.0,1.0,0.0,-315474647328.7224
88 32,0.0,57923.0,1.0,0.0,1.0,1.0,-315474647328.96936
88 33,0.0,57923.0,1.0,0.0,1.0,1.0,-315474646064.76733
88 34,0.0,57923.0,1.0,0.0,1.0,0.0,-315191252093.7007
88 35,0.0,57923.0,1.0,0.0,1.0,1.0,-315461870355.5828
88 36,0.0,57923.0,1.0,0.0,1.0,0.0,-315474638618.2051
88 37,0.0,57923.0,1.0,0.0,1.0,1.0,-315474606683.0605
88 38,0.0,57923.0,1.0,0.0,1.0,0.0,-315460093975.88525
88 39,0,0,1,0,0,0,0
88 40,0,0,1,0,0,0,0
88 41,0,0,1,0,0,3,3
88 42,527,2497,1,0,0,1,11928776.008348271
88 43,527,2497,1,0,0,1,9588990.19445673
88 44,0,0,1,0,0,1,1
88 45,0,0,1,0,0,0,0
88 46,0,0,1,0,0,1,1
88 47,0,0,1,0,0,2,2
88 48,0,0,1,0,0,0,0
88 49,0.0,3296.0,1.0,0.0,1.0,0.0,-306743450614.5429
88 50,0.0,11871.0,1.0,0.0,1.0,1.0,-4868603548.266217
88 51,0.0,11871.0,1.0,0.0,1.0,0.0,-4871023388.376415
88 52,0.0,11871.0,1.0,0.0,1.0,1.0,-4871028530.791074
88 53,0.0,11871.0,1.0,0.0,1.0,2.0,-4870987925.012005
88 54,0.0,11871.0,1.0,0.0,1.0,1.0,-4871034868.639058
88 55,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034917.85769
88 56,0.0,11871.0,1.0,0.0,1.0,1.0,-4871034938.10344
88 57,0.0,11871.0,1.0,0.0,1.0,2.0,-4871032344.254763
88 58,0.0,11871.0,1.0,0.0,1.0,0.0,-4871034922.633325
88 59,0.0,2083.0,1.0,0.0,1.0,0.0,-505613205.7492005
88 60,0.0,5252.0,0.0,1.0,1.0,0.0,-545766595.6117333
88 61,0.0,5252.0,1.0,0.0,1.0,0.0,-545790067.4324093
88 62,0.0,5252.0,1.0,0.0,1.0,0.0,-546019363.6015819
88 63,0.0,5252.0,1.0,0.0,1.0,0.0,-546019654.0363742
88 64,0.0,5252.0,1.0,0.0,1.0,1.0,-546019638.521368
88 65,0.0,5252.0,1.0,0.0,1.0,3.0,-546019645.2258449
88 66,0.0,5252.0,1.0,0.0,1.0,1.0,-546019647.2258449
88 67,0.0,5252.0,1.0,0.0,1.0,0.0,-546019648.089225
88 68,11,55,0,1,0,0,5692.387866325113
88 69,0.0,32811.0,1.0,0.0,1.0,1.0,-15676354058.051569
88 70,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354335.757109
88 71,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354351.215809
88 72,0.0,32811.0,1.0,0.0,1.0,1.0,-15676354350.215809
88 73,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354350.13051
88 74,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354351.215809
88 75,0.0,32811.0,1.0,0.0,1.0,0.0,-15676354335.670126
88 76,0.0,32811.0,1.0,0.0,1.0,0.0,-15676351847.188347
88 77,0.0,32811.0,1.0,0.0,1.0,1.0,-15676351480.50836
88 78,0.0,32811.0,1.0,0.0,1.0,2.0,-15676335837.600624
88 79,0.0,32811.0,1.0,0.0,1.0,1.0,-15676335823.449018
88 80,0.0,32811.0,1.0,0.0,1.0,0.0,-15676308620.389462
88 81,0.0,32811.0,1.0,0.0,1.0,1.0,-15663459192.628185
88 82,0.0,10560.0,1.0,0.0,1.0,2.0,-14653386909.824104
88 83,0.0,35226.0,1.0,0.0,1.0,1.0,-241582658.28679347
88 84,0.0,35226.0,1.0,0.0,1.0,1.0,-241709520.58275127
88 85,0.0,35226.0,1.0,0.0,1.0,1.0,-241709206.76154947
88 86,0.0,35226.0,1.0,0.0,1.0,2.0,-241709220.57633233
88 87,0.0,35226.0,1.0,0.0,1.0,0.0,-241717099.52723908
88 88,0.0,35226.0,1.0,0.0,1.0,0.0,-241708062.92778707
88 89,0.0,35226.0,1.0,0.0,1.0,0.0,-241672027.07227182
88 90,0.0,35226.0,1.0,0.0,1.0,0.0,-240688079.08527613
88 91,0.0,35226.0,1.0,0.0,1.0,3.0,-240004621.5254972
88 92,0.0,35226.0,1.0,0.0,1.0,0.0,-139151148.44297647
88 93,0,0,1,0,0,1,1
88 94,0,0,1,0,0,0,0
88 95,0.0,4790.0,1.0,0.0,1.0,0.0,-1679821832.602742
88 96,0.0,4790.0,1.0,0.0,1.0,2.0,-1679805054.798059
88 97,0.0,4790.0,1.0,0.0,1.0,0.0,-1679584521.4043937
